id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1267592845126295552,1267592845126295552,1591052659000,2020-06-01,16:04:19,Pacific Daylight Time,885299101037768704,_upsec_,? poi{0x0F.CKS},,Be safe in the knowledge that all that personal #cloud data collected by $msft $aapl $goog $amzn #MAGA $fb #Siri #Cortana over the years is not being used to profile you in these uncertain times #infosec,[],[],[],0,0,0,"['#cloud', '#maga', '#siri', '#cortana', '#infosec']","['$msft', '$aapl', '$goog', '$amzn', '$fb']",https://twitter.com/_upsec_/status/1267592845126295552,False,,0,,,,,,,"[{'user_id': '885299101037768704', 'username': '_upsec_'}]",,,,
1267591666153684994,1267591666153684994,1591052378000,2020-06-01,15:59:38,Pacific Daylight Time,1172544485571604481,bulldudec,BullDude.com,,"What Happened Today in the Stock Market? | June 1

 https://www.bulldude.com/what-happened-today-in-the-stock-market-june-1/ …
$ZM $BYND $AAPL $SPX $NDX $AMZN $GOOG $FB $TSLA $NIO $NVAX $CSCO $CGC #stocks #investing #trading #business #finance #cannabis",[],['https://www.bulldude.com/what-happened-today-in-the-stock-market-june-1/'],[],0,0,0,"['#stocks', '#investing', '#trading', '#business', '#finance', '#cannabis']","['$zm', '$bynd', '$aapl', '$spx', '$ndx', '$amzn', '$goog', '$fb', '$tsla', '$nio', '$nvax', '$csco', '$cgc']",https://twitter.com/BulldudeC/status/1267591666153684994,False,,0,,,,,,,"[{'user_id': '1172544485571604481', 'username': 'BulldudeC'}]",,,,
1267588495951962113,1267588495951962113,1591051622000,2020-06-01,15:47:02,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,Elliott wave & Trading Levels Analysis Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/aWQHBAsRZB,[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdhBNGXsAAV7T3.jpg'],0,0,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267588495951962113,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267583462334173185,1267583462334173185,1591050422000,2020-06-01,15:27:02,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,Trading Lounge is here to help you personally Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/mOAsIndrjh,[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdccMkXYAU2wNC.jpg'],0,0,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267583462334173185,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267581272928501765,1258340853824790528,1591049900000,2020-06-01,15:18:20,Pacific Daylight Time,1256319286169174016,thewingsofws,The Wings of Wall Street,,"$GOOG $GOOGL
❤️ https://news.yahoo.com/silicon-valley-leaders-elon-musk-160125312.html …",[],['https://news.yahoo.com/silicon-valley-leaders-elon-musk-160125312.html'],[],0,0,0,[],"['$goog', '$googl']",https://twitter.com/TheWingsOfWS/status/1267581272928501765,False,,0,,,,,,,"[{'user_id': '1256319286169174016', 'username': 'TheWingsOfWS'}]",,,,
1267580290878312451,1267580290878312451,1591049666000,2020-06-01,15:14:26,Pacific Daylight Time,1075907037438115842,realjuicytrades,JUICY TRADEZ,,Working on a huge method to help you stay in trades when the markets try to shake you out. This is going to be huge $SPY $GOOG,[],[],[],1,1,1,[],"['$spy', '$goog']",https://twitter.com/realJuicytrades/status/1267580290878312451,False,,0,,,,,,,"[{'user_id': '1075907037438115842', 'username': 'realJuicytrades'}]",,,,
1267578430687711233,1267578430687711233,1591049223000,2020-06-01,15:07:03,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,Better Stock Trading with Trading Lounge Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/mDpVIhTdvY,[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdX3X6X0AExzFO.jpg'],0,1,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267578430687711233,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267575156634980353,1267575156634980353,1591048442000,2020-06-01,14:54:02,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,"The money is in the trend, find it and hold on Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/VjQNIrdkGB",[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdU4x7X0AI6ng9.jpg'],0,0,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267575156634980353,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267574943706996739,1258340853824790528,1591048391000,2020-06-01,14:53:11,Pacific Daylight Time,1256319286169174016,thewingsofws,The Wings of Wall Street,,"$GOOG $GOOGL 

Alphabet Inc’s Google (GOOGL) has decided to delay the launch of the beta version of its Android 11 software mobile operating system.
“We are excited to tell you more about Android 11, but now is not the time to celebrate...” https://news.yahoo.com/google-delays-rollout-android-beta-090543725.html …",[],['https://news.yahoo.com/google-delays-rollout-android-beta-090543725.html'],[],1,0,0,[],"['$goog', '$googl']",https://twitter.com/TheWingsOfWS/status/1267574943706996739,False,,0,,,,,,,"[{'user_id': '1256319286169174016', 'username': 'TheWingsOfWS'}]",,,,
1267572999940714496,1267572999940714496,1591047928000,2020-06-01,14:45:28,Pacific Daylight Time,914214567152160768,stockmktgenius,Stock Market Genius,,Number of leading stocks today: 99 $SPY $QQQ $FB $GOOG $AMZN $GOOG $AAPL #DailyStkLeaderCount,[],[],[],0,1,0,['#dailystkleadercount'],"['$spy', '$qqq', '$fb', '$goog', '$amzn', '$goog', '$aapl']",https://twitter.com/stockmktgenius/status/1267572999940714496,False,,0,,,,,,,"[{'user_id': '914214567152160768', 'username': 'stockmktgenius'}]",,,,
1267571382596100098,1267571382596100098,1591047542000,2020-06-01,14:39:02,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,Tradinglounge finding the Trend to trade Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/5Bjl8lrX8I,[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdRdGnXkAAXJwz.jpg'],0,1,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267571382596100098,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267569942360199168,1267569942360199168,1591047199000,2020-06-01,14:33:19,Pacific Daylight Time,25762392,aaaamhim,Obi,,"$ITRM  BOUNCING AFTERHOURS!! WHALES SPLASHING!🐳💦💦
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $MSFT $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $SLV $GE_F $BABA $TLT $LYFT $VXX $TVIX $VIX $XLE $XOM $JPM $GS $GOOG $DIS $IBM #Options pic.twitter.com/zr5y0UnPXB",[],[],['https://pbs.twimg.com/media/EZdQJHiXsAAMGoU.jpg'],0,0,0,['#options'],"['$itrm', '$spy', '$spx', '$qqq', '$es_f', '$nq_f', '$rty_f', '$zb_f', '$gc_f', '$ndx', '$rut', '$aapl', '$nflx', '$amzn', '$tsla', '$fb', '$msft', '$dia', '$ndx', '$iwm', '$qcom', '$gdx', '$dax', '$bynd', '$twtr', '$gld', '$slv', '$ge_f', '$baba', '$tlt', '$lyft', '$vxx', '$tvix', '$vix', '$xle', '$xom', '$jpm', '$gs', '$goog', '$dis', '$ibm']",https://twitter.com/aaaamhim/status/1267569942360199168,False,,0,,,,,,,"[{'user_id': '25762392', 'username': 'aaaamhim'}]",,,,
1267567608099995655,1267567608099995655,1591046642000,2020-06-01,14:24:02,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,"Trend discovery, tradinglounge Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/KRzxM1un8j",[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdOBaqWoAA1g_a.jpg'],0,1,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267567608099995655,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267567062530088960,1267567062530088960,1591046512000,2020-06-01,14:21:52,Pacific Daylight Time,931115585790009346,tq_equities,TQ Equities,,"$GOOG dominated by bulls lifting the market higher throughout the day:  https://techniquant.com/reports/stock-goog-daily-technical-analysis-report-for-2020-06-01/ …
Sentiment: Neutral #GOOG #Google",[],['https://techniquant.com/reports/stock-goog-daily-technical-analysis-report-for-2020-06-01/'],[],0,0,0,"['#goog', '#google']",['$goog'],https://twitter.com/tq_equities/status/1267567062530088960,False,,0,,,,,,,"[{'user_id': '931115585790009346', 'username': 'tq_equities'}]",,,,
1267566684531036160,1267566684531036160,1591046422000,2020-06-01,14:20:22,Pacific Daylight Time,3222829883,thereupiscoming,Keith Pivonski,,$ALPP Technical Breakout Alert! Just dropped MONSTER 10-k financials. Expecting profitability in 2020! $ZHUN $ABCE $AMAZ $KNOS $NNDM $KWBT $FB $AMZN $CLSK $MARK $AMRS $APRN $PCTL $TSLA $TRIL $MYOV $AESE $ZM $MSFT $GOOG $SONN $SPOM $TLSS $MIST $HENC $CAPR $CPAH pic.twitter.com/GoRTNF8I6v,[],[],['https://pbs.twimg.com/media/EZdKgpHXgAAR7RW.jpg'],3,16,24,[],"['$alpp', '$zhun', '$abce', '$amaz', '$knos', '$nndm', '$kwbt', '$fb', '$amzn', '$clsk', '$mark', '$amrs', '$aprn', '$pctl', '$tsla', '$tril', '$myov', '$aese', '$zm', '$msft', '$goog', '$sonn', '$spom', '$tlss', '$mist', '$henc', '$capr', '$cpah']",https://twitter.com/TheReUpIsComing/status/1267566684531036160,False,,0,,,,,,,"[{'user_id': '3222829883', 'username': 'TheReUpIsComing'}]",,,,
1267564639216439296,1267509996734070785,1591045934000,2020-06-01,14:12:14,Pacific Daylight Time,1248644786334113792,bktrader1,BK Trader,,Keep an eye on $GOOG. Up against the trend line with heavy high volume node resistance above. Breaks through —> fills gap at 1481. If it fails then we could see the start of the next pullback  pic.twitter.com/smXhnzUCUY,['s90529532'],[],"['https://pbs.twimg.com/media/EZdLUTHXQAQZfHL.jpg', 'https://pbs.twimg.com/media/EZdLUTJXYAAyYVH.jpg']",1,0,1,[],['$goog'],https://twitter.com/BKTrader1/status/1267564639216439296,False,,0,,,,,,,"[{'user_id': '1248644786334113792', 'username': 'BKTrader1'}, {'user_id': '1256262531569651712', 'username': 's90529532'}]",,,,
1267563838603485185,1267563838603485185,1591045743000,2020-06-01,14:09:03,Pacific Daylight Time,139893259,tradinglounge,TRADINGLOUNGE,,How stock trading with Elliott Wave can  help improve your edge Alphabet  $GOOG $GOOGL Netflix  $NFLX $NVDA NVIDIA   https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux … #elliottwave #tradingoptions #stocks #cfds #trading #investing pic.twitter.com/I4bN35Uerc,[],['https://www.youtube.com/watch?v=pqS4tZQf6Hk&list=PLfRGcW6qD-aw07QBqjjUggD3O8tJqfnux'],['https://pbs.twimg.com/media/EZdKl-vWkAIQ8oK.jpg'],0,1,0,"['#elliottwave', '#tradingoptions', '#stocks', '#cfds', '#trading', '#investing']","['$goog', '$googl', '$nflx', '$nvda']",https://twitter.com/TradingLounge/status/1267563838603485185,False,,0,,,,,,,"[{'user_id': '139893259', 'username': 'TradingLounge'}]",,,,
1267561297689874436,1267561297689874436,1591045138000,2020-06-01,13:58:58,Pacific Daylight Time,821802342022578185,alexisprtrader,PRtrader,,"$ZM $CRWD $DKNG and others went on beast mode today for members!Consider joining us so you dont miss out important alerts
 https://tinyurl.com/tzv5erq 
$SPY $SPX $IWM $NFLX $AMZN $AAPL $FB $TTD $GOOG $SHOP $ES_F $SPCE $NVDA $AMD $JPM $GS $BA $BABA $QQQ $MSFT $VXX $BA $DIS $ROKU $TSLA pic.twitter.com/5nILGRyF14",[],['https://tinyurl.com/tzv5erq'],"['https://pbs.twimg.com/media/EZdIRgIXsAEagEx.jpg', 'https://pbs.twimg.com/media/EZdIRvgWkAEi69W.jpg', 'https://pbs.twimg.com/media/EZdIR8MXYAMQ1rH.jpg', 'https://pbs.twimg.com/media/EZdISGNXQAAfkVH.jpg']",0,2,2,[],"['$zm', '$crwd', '$dkng', '$spy', '$spx', '$iwm', '$nflx', '$amzn', '$aapl', '$fb', '$ttd', '$goog', '$shop', '$es_f', '$spce', '$nvda', '$amd', '$jpm', '$gs', '$ba', '$baba', '$qqq', '$msft', '$vxx', '$ba', '$dis', '$roku', '$tsla']",https://twitter.com/AlexisPRtrader/status/1267561297689874436,False,,0,,,,,,,"[{'user_id': '821802342022578185', 'username': 'AlexisPRtrader'}]",,,,
1267559314060980225,1267559314060980225,1591044665000,2020-06-01,13:51:05,Pacific Daylight Time,1208381581758488577,beachbumcapital,BeachBumCapital,,"$FIT / $GOOG

Value: $2B
Break Fee: $250mm
Exp. Close:12/31/20

$GOOG 
Cash on hand: $19.6B
ST Inv: $97.6B
Cash and STI: $117B

Pay 12.5% ($250mm vs $2B) for nothing or $2B (~2% of cash equivalents) to get you in the watch market...

Arb is 25% annualized...maybe good for a trade",[],[],[],0,0,2,[],"['$fit', '$goog', '$goog']",https://twitter.com/beachbumcapital/status/1267559314060980225,False,,0,,,,,,,"[{'user_id': '1208381581758488577', 'username': 'beachbumcapital'}]",,,,
1267558805455482895,1267558805455482895,1591044543000,2020-06-01,13:49:03,Pacific Daylight Time,1148364007688081408,square1auto,Square1 Auto,,Follow Square One Auto on Social Media #Twitter #Facebook #Google #YouTube #Instagram #Square1auto $TWTR $FB $SOCL $GOOG  https://photos.app.goo.gl/oJWSLE3oNBVNtkHZ9 …,[],['https://photos.app.goo.gl/oJWSLE3oNBVNtkHZ9'],[],0,1,3,"['#twitter', '#facebook', '#google', '#youtube', '#instagram', '#square1auto']","['$twtr', '$fb', '$socl', '$goog']",https://twitter.com/Square1Auto/status/1267558805455482895,False,,0,,,,,,,"[{'user_id': '1148364007688081408', 'username': 'Square1Auto'}]",,,,
